Token	freq	prob
vines	1	7.136230642974381e-05
doe	2	0.00014272461285948763
strawberries	1	7.136230642974381e-05
whoa	1	7.136230642974381e-05
selling	9	0.0006422607578676942
tracks	3	0.00021408691928923143
francis	1	7.136230642974381e-05
ferris	1	7.136230642974381e-05
meter	1	7.136230642974381e-05
grace	3	0.00021408691928923143
conceived	1	7.136230642974381e-05
unpacked	1	7.136230642974381e-05
saucer	1	7.136230642974381e-05
retrospect	1	7.136230642974381e-05
pregnancy	1	7.136230642974381e-05
innocently	1	7.136230642974381e-05
der	1	7.136230642974381e-05
garlic	1	7.136230642974381e-05
sausages	3	0.00021408691928923143
display	1	7.136230642974381e-05
grocery	1	7.136230642974381e-05
alerted	1	7.136230642974381e-05
coax	1	7.136230642974381e-05
hid	1	7.136230642974381e-05
noticed	1	7.136230642974381e-05
larger	2	0.00014272461285948763
witness	3	0.00021408691928923143
peace	8	0.0005708984514379505
easter	1	7.136230642974381e-05
parade	2	0.00014272461285948763
printed	2	0.00014272461285948763
pasted	1	7.136230642974381e-05
foreign	1	7.136230642974381e-05
communication	1	7.136230642974381e-05
poles	1	7.136230642974381e-05
group	1	7.136230642974381e-05
munists	1	7.136230642974381e-05
clergymen	1	7.136230642974381e-05
marxist	1	7.136230642974381e-05
taught	1	7.136230642974381e-05
marched	3	0.00021408691928923143
sunnyvale	1	7.136230642974381e-05
nerve	1	7.136230642974381e-05
overnight	1	7.136230642974381e-05
lawns	1	7.136230642974381e-05
travelers	1	7.136230642974381e-05
propaganda	1	7.136230642974381e-05
posters	1	7.136230642974381e-05
h	1	7.136230642974381e-05
bomb	2	0.00014272461285948763
isaac	1	7.136230642974381e-05
walton	1	7.136230642974381e-05
royal	1	7.136230642974381e-05
coachman	1	7.136230642974381e-05
si	1	7.136230642974381e-05
icbm	1	7.136230642974381e-05
ica	1	7.136230642974381e-05
inducements	1	7.136230642974381e-05
conquest	1	7.136230642974381e-05
gandhian	2	0.00014272461285948763
nonviolence	2	0.00014272461285948763
trojan	2	0.00014272461285948763
brainwashed	1	7.136230642974381e-05
members	1	7.136230642974381e-05
conspiracy	1	7.136230642974381e-05
panhandle	1	7.136230642974381e-05
emigre	1	7.136230642974381e-05
sector	1	7.136230642974381e-05
sands	1	7.136230642974381e-05
communists	5	0.00035681153214871903
downtown	1	7.136230642974381e-05
protected	1	7.136230642974381e-05
cisco	1	7.136230642974381e-05
riots	1	7.136230642974381e-05
evidence	1	7.136230642974381e-05
escape	1	7.136230642974381e-05
indictment	1	7.136230642974381e-05
protection	1	7.136230642974381e-05
speakers	1	7.136230642974381e-05
incited	1	7.136230642974381e-05
tower	1	7.136230642974381e-05
clergy	1	7.136230642974381e-05
bombs	1	7.136230642974381e-05
whatsoever	1	7.136230642974381e-05
ye	2	0.00014272461285948763
explosives	1	7.136230642974381e-05
proof	1	7.136230642974381e-05
stable	1	7.136230642974381e-05
obsolete	1	7.136230642974381e-05
rapist	1	7.136230642974381e-05
legendary	1	7.136230642974381e-05
moment	1	7.136230642974381e-05
handing	1	7.136230642974381e-05
innocent	1	7.136230642974381e-05
riding	1	7.136230642974381e-05
cable	1	7.136230642974381e-05
greeted	1	7.136230642974381e-05
burn	1	7.136230642974381e-05
doned	1	7.136230642974381e-05
peelings	1	7.136230642974381e-05
bottles	1	7.136230642974381e-05
receipts	1	7.136230642974381e-05
spice	1	7.136230642974381e-05
enhance	1	7.136230642974381e-05
nightshade	1	7.136230642974381e-05
roll	2	0.00014272461285948763
cousin	1	7.136230642974381e-05
na	1	7.136230642974381e-05
carta	1	7.136230642974381e-05
lifted	1	7.136230642974381e-05
lift	1	7.136230642974381e-05
stead	1	7.136230642974381e-05
abstract	1	7.136230642974381e-05
outline	1	7.136230642974381e-05
definite	1	7.136230642974381e-05
lusty	1	7.136230642974381e-05
heaped	1	7.136230642974381e-05
nocent	1	7.136230642974381e-05
surprise	1	7.136230642974381e-05
step	1	7.136230642974381e-05
crushing	1	7.136230642974381e-05
accordion	1	7.136230642974381e-05
abyss	1	7.136230642974381e-05
wrecking	6	0.00042817383857846286
knowledge	1	7.136230642974381e-05
frame	1	7.136230642974381e-05
potrero	1	7.136230642974381e-05
panoramic	1	7.136230642974381e-05
hospital	2	0.00014272461285948763
eroded	1	7.136230642974381e-05
readings	1	7.136230642974381e-05
hate	2	0.00014272461285948763
peas	1	7.136230642974381e-05
drown	1	7.136230642974381e-05
entangled	1	7.136230642974381e-05
bunches	1	7.136230642974381e-05
seaweed	1	7.136230642974381e-05
sur	2	0.00014272461285948763
picnic	1	7.136230642974381e-05
anton	1	7.136230642974381e-05
ticks	2	0.00014272461285948763
plateau	1	7.136230642974381e-05
graze	1	7.136230642974381e-05
jokingly	1	7.136230642974381e-05
dred	1	7.136230642974381e-05
pleasanton	1	7.136230642974381e-05
livermore	1	7.136230642974381e-05
santa	1	7.136230642974381e-05
lucia	1	7.136230642974381e-05
mansion	5	0.00035681153214871903
actor	2	0.00014272461285948763
mules	2	0.00014272461285948763
bringing	1	7.136230642974381e-05
visions	1	7.136230642974381e-05
promontory	1	7.136230642974381e-05
farther	2	0.00014272461285948763
whales	1	7.136230642974381e-05
hawaiian	1	7.136230642974381e-05
islands	1	7.136230642974381e-05
kuomintang	1	7.136230642974381e-05
burned	1	7.136230642974381e-05
mistresses	1	7.136230642974381e-05
nests	1	7.136230642974381e-05
wrinkles	1	7.136230642974381e-05
fireplace	1	7.136230642974381e-05
remains	1	7.136230642974381e-05
carthaginian	1	7.136230642974381e-05
homage	2	0.00014272461285948763
hollywood	1	7.136230642974381e-05
colander	1	7.136230642974381e-05
meadows	1	7.136230642974381e-05
bet	1	7.136230642974381e-05
winnings	1	7.136230642974381e-05
seattle	1	7.136230642974381e-05
experience	1	7.136230642974381e-05
gan	1	7.136230642974381e-05
sale	4	0.00028544922571897526
avenue	1	7.136230642974381e-05
chubby	2	0.00014272461285948763
checker	2	0.00014272461285948763
mustache	1	7.136230642974381e-05
crossing	1	7.136230642974381e-05
delaware	1	7.136230642974381e-05
twisting	2	0.00014272461285948763
housing	1	7.136230642974381e-05
project	1	7.136230642974381e-05
shipyard	1	7.136230642974381e-05
workers	1	7.136230642974381e-05
land	1	7.136230642974381e-05
merchandise	1	7.136230642974381e-05
advertising	2	0.00014272461285948763
laundry	1	7.136230642974381e-05
marking	1	7.136230642974381e-05
cost	2	0.00014272461285948763
hoists	2	0.00014272461285948763
gift	2	0.00014272461285948763
suggestions	1	7.136230642974381e-05
entire	2	0.00014272461285948763
items	1	7.136230642974381e-05
daddy	1	7.136230642974381e-05
christmas	5	0.00035681153214871903
mommy	1	7.136230642974381e-05
patricia	1	7.136230642974381e-05
roofing	1	7.136230642974381e-05
material	1	7.136230642974381e-05
hammocks	1	7.136230642974381e-05
enamel	1	7.136230642974381e-05
appreciated	1	7.136230642974381e-05
lanterns	1	7.136230642974381e-05
salesman	4	0.00028544922571897526
length	3	0.00021408691928923143
niece	1	7.136230642974381e-05
present	1	7.136230642974381e-05
separately	1	7.136230642974381e-05
mum	1	7.136230642974381e-05
purchase	1	7.136230642974381e-05
apiece	1	7.136230642974381e-05
width	2	0.00014272461285948763
kinds	4	0.00028544922571897526
crystal	1	7.136230642974381e-05
damaged	1	7.136230642974381e-05
treat	1	7.136230642974381e-05
browns	1	7.136230642974381e-05
rainbows	1	7.136230642974381e-05
stacked	5	0.00035681153214871903
lengths	5	0.00035681153214871903
trucks	2	0.00014272461285948763
piles	4	0.00028544922571897526
lumber	4	0.00028544922571897526
shed	3	0.00021408691928923143
okay	1	7.136230642974381e-05
doorstown	1	7.136230642974381e-05
build	1	7.136230642974381e-05
suburb	1	7.136230642974381e-05
windowville	1	7.136230642974381e-05
faint	1	7.136230642974381e-05
glow	2	0.00014272461285948763
stronger	2	0.00014272461285948763
toilets	4	0.00028544922571897526
shelves	1	7.136230642974381e-05
skylight	2	0.00014272461285948763
taboo	1	7.136230642974381e-05
pearl	1	7.136230642974381e-05
ranging	2	0.00014272461285948763
tags	2	0.00014272461285948763
price	1	7.136230642974381e-05
smelling	1	7.136230642974381e-05
glowing	1	7.136230642974381e-05
sinks	1	7.136230642974381e-05
urinals	1	7.136230642974381e-05
teen	1	7.136230642974381e-05
scraps	2	0.00014272461285948763
sizes	1	7.136230642974381e-05
loudspeaker	1	7.136230642974381e-05
cloudy	1	7.136230642974381e-05
seagulls	1	7.136230642974381e-05
overhead	1	7.136230642974381e-05
bundles	2	0.00014272461285948763
patched	1	7.136230642974381e-05
tops	1	7.136230642974381e-05
crawdads	1	7.136230642974381e-05
mice	2	0.00014272461285948763
birdcage	1	7.136230642974381e-05
cage	1	7.136230642974381e-05
woodpeckers	1	7.136230642974381e-05
canaries	1	7.136230642974381e-05
sparrows	1	7.136230642974381e-05
prefabricated	1	7.136230642974381e-05
leonardo	3	0.00021408691928923143
da	3	0.00021408691928923143
vinci	3	0.00021408691928923143
funky	1	7.136230642974381e-05
rainy	1	7.136230642974381e-05
slaving	1	7.136230642974381e-05
powell	1	7.136230642974381e-05
toad	1	7.136230642974381e-05
dreaming	1	7.136230642974381e-05
dreamt	1	7.136230642974381e-05
accent	1	7.136230642974381e-05
possessor	1	7.136230642974381e-05
lordsburg	1	7.136230642974381e-05
winchester	1	7.136230642974381e-05
virginia	1	7.136230642974381e-05
inventing	1	7.136230642974381e-05
lure	5	0.00035681153214871903
tion	1	7.136230642974381e-05
adding	1	7.136230642974381e-05
bosses	2	0.00014272461285948763
fainted	1	7.136230642974381e-05
supper	3	0.00021408691928923143
sation	1	7.136230642974381e-05
outstripping	1	7.136230642974381e-05
accomplishments	1	7.136230642974381e-05
hiroshima	1	7.136230642974381e-05
mahatma	1	7.136230642974381e-05
gandhi	1	7.136230642974381e-05
millions	1	7.136230642974381e-05
vatican	1	7.136230642974381e-05
dered	1	7.136230642974381e-05
testimonials	1	7.136230642974381e-05
presidents	1	7.136230642974381e-05
united	1	7.136230642974381e-05
states	1	7.136230642974381e-05
nib	5	0.00035681153214871903
chemault	1	7.136230642974381e-05
prise	1	7.136230642974381e-05
force	2	0.00014272461285948763
jacket	2	0.00014272461285948763
indian	1	7.136230642974381e-05
squaw	3	0.00021408691928923143
daughters	1	7.136230642974381e-05
clever	1	7.136230642974381e-05
sum	1	7.136230642974381e-05
tight	1	7.136230642974381e-05
oakland	1	7.136230642974381e-05
queen	1	7.136230642974381e-05
uh	2	0.00014272461285948763
bury	1	7.136230642974381e-05
aunt	1	7.136230642974381e-05
coffin	2	0.00014272461285948763
measurements	1	7.136230642974381e-05
sized	1	7.136230642974381e-05
steak	1	7.136230642974381e-05
le	1	7.136230642974381e-05
boeuf	1	7.136230642974381e-05
daniels	1	7.136230642974381e-05
fillmore	1	7.136230642974381e-05
albert	2	0.00014272461285948763
bacon	1	7.136230642974381e-05
stationery	1	7.136230642974381e-05
pen	4	0.00028544922571897526
gold	3	0.00021408691928923143
impressionable	1	7.136230642974381e-05
takes	1	7.136230642974381e-05
sonality	1	7.136230642974381e-05
writer	1	7.136230642974381e-05
fins	1	7.136230642974381e-05
pressed	1	7.136230642974381e-05
prelude	1	7.136230642974381e-05
eskimos	1	7.136230642974381e-05
lives	1	7.136230642974381e-05
ashley	1	7.136230642974381e-05
montagu	1	7.136230642974381e-05
language	3	0.00021408691928923143
similar	1	7.136230642974381e-05
vastly	1	7.136230642974381e-05
cation	1	7.136230642974381e-05
evolutionary	1	7.136230642974381e-05
speculated	1	7.136230642974381e-05
origins	1	7.136230642974381e-05
instance	1	7.136230642974381e-05
bow	2	0.00014272461285948763
theory	3	0.00021408691928923143
attempts	1	7.136230642974381e-05
imitate	1	7.136230642974381e-05
dong	1	7.136230642974381e-05
arose	1	7.136230642974381e-05
producing	1	7.136230642974381e-05
responses	1	7.136230642974381e-05
pooh	2	0.00014272461285948763
outcries	1	7.136230642974381e-05
exclamations	1	7.136230642974381e-05
represented	1	7.136230642974381e-05
sils	1	7.136230642974381e-05
fossils	1	7.136230642974381e-05
marston	1	7.136230642974381e-05
bates	1	7.136230642974381e-05
initiate	1	7.136230642974381e-05
culture	1	7.136230642974381e-05
simian	1	7.136230642974381e-05
basis	1	7.136230642974381e-05
mechanics	1	7.136230642974381e-05
twilight	1	7.136230642974381e-05
earnest	1	7.136230642974381e-05
hooton	1	7.136230642974381e-05
expressing	1	7.136230642974381e-05
abook	1	7.136230642974381e-05
feb	1	7.136230642974381e-05
dearest	1	7.136230642974381e-05
florence	1	7.136230642974381e-05
harv	1	7.136230642974381e-05
edith	1	7.136230642974381e-05
deepest	1	7.136230642974381e-05
sympathy	1	7.136230642974381e-05
gods	1	7.136230642974381e-05
expecting	1	7.136230642974381e-05
prayers	1	7.136230642974381e-05
bless	1	7.136230642974381e-05
nancy	1	7.136230642974381e-05
mayonaise	1	7.136230642974381e-05
selection	1	7.136230642974381e-05
poems	1	7.136230642974381e-05
cybernetic	3	0.00021408691928923143
mammels	1	7.136230642974381e-05
computers	2	0.00014272461285948763
mutually	1	7.136230642974381e-05
programming	1	7.136230642974381e-05
harmony	2	0.00014272461285948763
pure	1	7.136230642974381e-05
touching	1	7.136230642974381e-05
electronics	1	7.136230642974381e-05
stroll	1	7.136230642974381e-05
peacefully	1	7.136230642974381e-05
ecology	1	7.136230642974381e-05
labors	1	7.136230642974381e-05
mammal	1	7.136230642974381e-05
surgically	1	7.136230642974381e-05
tasting	1	7.136230642974381e-05
lettuce	3	0.00021408691928923143
crates	2	0.00014272461285948763
detective	1	7.136230642974381e-05
magnifying	1	7.136230642974381e-05
desire	1	7.136230642974381e-05
objects	1	7.136230642974381e-05
golgotha	1	7.136230642974381e-05
salad	1	7.136230642974381e-05
catfish	4	0.00028544922571897526
forms	1	7.136230642974381e-05
scaffolds	1	7.136230642974381e-05
affection	1	7.136230642974381e-05
drive	1	7.136230642974381e-05
lonely	1	7.136230642974381e-05
ask	1	7.136230642974381e-05
witch	2	0.00014272461285948763
bloom	2	0.00014272461285948763
breathing	1	7.136230642974381e-05
headlights	1	7.136230642974381e-05
jessie	2	0.00014272461285948763
james	2	0.00014272461285948763
recess	1	7.136230642974381e-05
ridden	1	7.136230642974381e-05
stole	1	7.136230642974381e-05
affectionate	1	7.136230642974381e-05
watt	1	7.136230642974381e-05
glare	1	7.136230642974381e-05
fond	1	7.136230642974381e-05
fading	1	7.136230642974381e-05
wears	1	7.136230642974381e-05
wedding	1	7.136230642974381e-05
trance	1	7.136230642974381e-05
stares	1	7.136230642974381e-05
